date,biz_name,total_count,push_rate,violation_rate,review_count,reject_count,error_value,base_status,source_file,day,biz_group,push_rate_pct,violation_rate_pct,total_7d_avg,push_rate_7d_avg,violation_rate_7d_avg,review_7d_avg,total_vs_7d_pct,push_vs_7d_pct,vio_vs_7d_pct
2026-03-19,steam昵称简介,18221.0,0.0320509302453213,0.00773832391196971,5060.0,141.0,99.0,⚠️,表1_steam昵称简介.xlsx,2026-03-19,Steam,3.2050930245321303,0.773832391196971,17118.285714285714,0.0305549746734567,0.009498452747717078,4703.428571428572,0.06441733150849555,0.048959476741577884,-0.18530690023913735
2026-03-20,steam昵称简介,18643.0,0.0305744783564877,0.00799227592125731,4876.0,149.0,382.0,⚠️,表1_steam昵称简介.xlsx,2026-03-20,Steam,3.05744783564877,0.799227592125731,17346.0,0.03090911594273733,0.009140327949291665,4747.285714285715,0.07477228179407357,-0.010826501374856055,-0.125602936175099
2026-03-21,steam昵称简介,16902.0,0.0319488817891374,0.00911134776949473,4698.0,154.0,21.0,⚠️,表1_steam昵称简介.xlsx,2026-03-21,Steam,3.19488817891374,0.9111347769494731,17447.714285714286,0.03078780998814573,0.00850071549352637,4748.857142857143,-0.03127712184977159,0.0377120620608844,0.07183304469292984
2026-03-22,steam昵称简介,17946.0,0.0325420706564137,0.0134291764181433,4914.0,241.0,130.0,⚠️,表1_steam昵称简介.xlsx,2026-03-22,Steam,3.25420706564137,1.34291764181433,17706.571428571428,0.0306995648268234,0.008949336261826884,4790.714285714285,0.013522017652848882,0.060017327280822944,0.5005779227924462
2026-03-23,steam昵称简介,27957.0,0.0286869120434954,0.0133419179454162,5433.0,373.0,2575.0,⚠️,表1_steam昵称简介.xlsx,2026-03-23,Steam,2.86869120434954,1.33419179454162,19243.0,0.030852971083340147,0.009742497127648546,4901.0,0.4528399937639661,-0.07020584934895836,0.36945567143691965
2026-03-24,steam昵称简介,24422.0,0.0343952174269102,0.0122840062238965,6427.0,300.0,557.0,⚠️,表1_steam昵称简介.xlsx,2026-03-24,Steam,3.43952174269102,1.22840062238965,20062.571428571428,0.031767949772294746,0.010342876777432605,5164.0,0.21729161622922577,0.0827018323010171,0.18767790511623386
2026-01-21,国内小镇书籍,14198.0,0.018735033103254,0.00133821665023243,266.0,19.0,,✓,表2_国内小镇书籍.xlsx,2026-01-21,国内小镇,1.8735033103254,0.133821665023243,14198.0,0.018735033103254,0.00133821665023243,266.0,0.0,0.0,0.0
2026-01-22,国内小镇书籍,14255.0,0.0118554893019993,0.00133286566117152,169.0,19.0,,✓,表2_国内小镇书籍.xlsx,2026-01-22,国内小镇,1.18554893019993,0.133286566117152,14226.5,0.015295261202626649,0.001335541155701975,217.5,0.002003303693810846,-0.22489134739566521,-0.002003303693811421
2026-01-23,国内小镇书籍,15892.0,0.0135917442738485,0.00151019380820539,216.0,24.0,,✓,表2_国内小镇书籍.xlsx,2026-01-23,国内小镇,1.35917442738485,0.151019380820539,14781.666666666666,0.014727422226367267,0.0013937587065364467,217.0,0.07511557109031462,-0.0771131522586148,0.0835403582577717
2026-01-24,国内小镇书籍,27652.0,0.011970201070447,0.00130189498047158,331.0,36.0,,✓,表2_国内小镇书籍.xlsx,2026-01-24,国内小镇,1.1970201070447,0.13018949804715801,17999.25,0.0140381169373872,0.0013707927750202299,245.5,0.5362862341486451,-0.14730721194042742,-0.050261276397253425
2026-01-25,国内小镇书籍,24980.0,0.0179743795036029,0.00192153722978383,449.0,48.0,,✓,表2_国内小镇书籍.xlsx,2026-01-25,国内小镇,1.7974379503602902,0.192153722978383,19395.4,0.01482536945063034,0.00148094166597295,286.2,0.28793425245161214,0.21240685188042127,0.2975104110676888
